Data_godzina	Pobor_[kWh]	Generowanie_[kWh]
11.05.2020 01:00	1,552	0
11.05.2020 02:00	0,528	0
11.05.2020 03:00	0,447	0
11.05.2020 04:00	0,331	0
11.05.2020 05:00	0,393	0
11.05.2020 06:00	0,213	0,016
11.05.2020 07:00	0,012	0,523
11.05.2020 08:00	0,136	1,358
11.05.2020 09:00	1,768	2,208
11.05.2020 10:00	1,35	3,22
11.05.2020 11:00	0,702	4,23
11.05.2020 12:00	0,854	4,705
11.05.2020 13:00	0,451	4,204
11.05.2020 14:00	1,707	2,958
11.05.2020 15:00	1,221	0,657
11.05.2020 16:00	0,482	0,177
11.05.2020 17:00	0,659	0,137
11.05.2020 18:00	0,021	0,482
11.05.2020 19:00	0,924	0,007
11.05.2020 20:00	0,601	0
11.05.2020 21:00	0,778	0
11.05.2020 22:00	0,836	0
11.05.2020 23:00	0,833	0
11.05.2020 00:00	1,064	0
12.05.2020 01:00	1,382	0
12.05.2020 02:00	2	0
12.05.2020 03:00	0,441	0
12.05.2020 04:00	0,438	0
12.05.2020 05:00	0,344	0
12.05.2020 06:00	0,388	0
12.05.2020 07:00	0,281	0,005
12.05.2020 08:00	0,405	0,099
12.05.2020 09:00	1,002	0,432
12.05.2020 10:00	0,777	1,849
12.05.2020 11:00	4,29	1,324
12.05.2020 12:00	0,106	2,735
12.05.2020 13:00	0,089	2,482
12.05.2020 14:00	0,007	4,246
12.05.2020 15:00	0,124	1,818
12.05.2020 16:00	0,046	1,582
12.05.2020 17:00	0,192	1,011
12.05.2020 18:00	0,207	0,216
12.05.2020 19:00	0,489	0,043
12.05.2020 20:00	0,68	0,001
12.05.2020 21:00	0,912	0
12.05.2020 22:00	0,847	0
12.05.2020 23:00	0,954	0
12.05.2020 00:00	1,055	0
13.05.2020 01:00	1,074	0
13.05.2020 02:00	0,747	0
13.05.2020 03:00	0,904	0
13.05.2020 04:00	1,115	0
13.05.2020 05:00	0,501	0
13.05.2020 06:00	0,267	0,037
13.05.2020 07:00	0,038	0,542
13.05.2020 08:00	0,102	1,29
13.05.2020 09:00	0,002	3,136
13.05.2020 10:00	0,008	2,399
13.05.2020 11:00	0,198	2,279
13.05.2020 12:00	0,205	2,395
13.05.2020 13:00	0	2,862
13.05.2020 14:00	0	2,23
13.05.2020 15:00	0,04	1,077
13.05.2020 16:00	0,013	0,702
13.05.2020 17:00	0,275	0,24
13.05.2020 18:00	0,332	0,146
13.05.2020 19:00	0,47	0,058
13.05.2020 20:00	0,871	0
13.05.2020 21:00	1,021	0
13.05.2020 22:00	1,005	0
13.05.2020 23:00	1,42	0
13.05.2020 00:00	1,96	0
14.05.2020 01:00	0,633	0
14.05.2020 02:00	0,367	0
14.05.2020 03:00	0,435	0
14.05.2020 04:00	0,303	0
14.05.2020 05:00	0,349	0
14.05.2020 06:00	0,303	0,001
14.05.2020 07:00	0,398	0
14.05.2020 08:00	0,186	0,04
14.05.2020 09:00	0,556	0,024
14.05.2020 10:00	0,345	0,334
14.05.2020 11:00	0,074	1,091
14.05.2020 12:00	0,177	0,328
14.05.2020 13:00	0,07	0,866
14.05.2020 14:00	0,178	0,935
14.05.2020 15:00	0,313	0,368
14.05.2020 16:00	0,006	1,596
14.05.2020 17:00	0,221	0,562
14.05.2020 18:00	0,437	0,287
14.05.2020 19:00	0,701	0,028
14.05.2020 20:00	0,821	0
14.05.2020 21:00	0,976	0
14.05.2020 22:00	1,102	0
14.05.2020 23:00	1,631	0
14.05.2020 00:00	1,141	0
15.05.2020 01:00	0,879	0
15.05.2020 02:00	0,464	0
15.05.2020 03:00	0,923	0
15.05.2020 04:00	0,872	0
15.05.2020 05:00	0,753	0
15.05.2020 06:00	0,379	0
15.05.2020 07:00	0,092	0,181
15.05.2020 08:00	0,161	0,684
15.05.2020 09:00	0	1,671
15.05.2020 10:00	0,02	0,985
15.05.2020 11:00	0,103	0,544
15.05.2020 12:00	0,037	0,632
15.05.2020 13:00	1,17	0,41
15.05.2020 14:00	0,29	0,299
15.05.2020 15:00	0,501	0,452
15.05.2020 16:00	0,075	0,447
15.05.2020 17:00	0,864	0,712
15.05.2020 18:00	0,676	0,134
15.05.2020 19:00	0,642	0,124
15.05.2020 20:00	1,21	0
15.05.2020 21:00	1,337	0
15.05.2020 22:00	2,177	0
15.05.2020 23:00	1,289	0
15.05.2020 00:00	2,923	0
16.05.2020 01:00	1,981	0
16.05.2020 02:00	0,446	0
16.05.2020 03:00	0,404	0
16.05.2020 04:00	0,436	0
16.05.2020 05:00	0,37	0
16.05.2020 06:00	0,337	0,006
16.05.2020 07:00	0,025	0,493
16.05.2020 08:00	0	1,542
16.05.2020 09:00	0,223	3,131
16.05.2020 10:00	1,777	3,265
16.05.2020 11:00	2,562	3,432
16.05.2020 12:00	0,854	3,888
16.05.2020 13:00	0,227	3,944
16.05.2020 14:00	0	4,504
16.05.2020 15:00	0,782	4,167
16.05.2020 16:00	0,051	2,267
16.05.2020 17:00	0,011	1,72
16.05.2020 18:00	1,033	0,415
16.05.2020 19:00	0,264	0,11
16.05.2020 20:00	0,467	0,002
16.05.2020 21:00	0,683	0
16.05.2020 22:00	0,707	0
16.05.2020 23:00	1,184	0
16.05.2020 00:00	0,771	0
17.05.2020 01:00	1,849	0
17.05.2020 02:00	1,941	0
17.05.2020 03:00	0,595	0
17.05.2020 04:00	0,376	0
17.05.2020 05:00	0,393	0
17.05.2020 06:00	0,272	0,005
17.05.2020 07:00	0,029	0,419
17.05.2020 08:00	0	1,484
17.05.2020 09:00	0	2,893
17.05.2020 10:00	0	4,791
17.05.2020 11:00	2,329	3,554
17.05.2020 12:00	0,046	2,681
17.05.2020 13:00	0,092	2,021
17.05.2020 14:00	0,644	2,777
17.05.2020 15:00	0,001	3,396
17.05.2020 16:00	0,42	2,423
17.05.2020 17:00	0,421	1,478
17.05.2020 18:00	0,115	0,401
17.05.2020 19:00	0,412	0,084
17.05.2020 20:00	0,942	0,001
17.05.2020 21:00	2,309	0
17.05.2020 22:00	2,64	0
17.05.2020 23:00	7,674	0
17.05.2020 00:00	2,017	0
18.05.2020 01:00	2,607	0
18.05.2020 02:00	0,928	0
18.05.2020 03:00	0,729	0
18.05.2020 04:00	0,733	0
18.05.2020 05:00	0,385	0
18.05.2020 06:00	0,239	0,009
18.05.2020 07:00	0,761	0,401
18.05.2020 08:00	0,084	1,515
18.05.2020 09:00	0,024	3,328
18.05.2020 10:00	1,704	3,789
18.05.2020 11:00	0,009	5,241
18.05.2020 12:00	1,115	4,787
18.05.2020 13:00	0,112	5,385
18.05.2020 14:00	1,771	3,718
18.05.2020 15:00	0,051	4,317
18.05.2020 16:00	0,158	2,947
18.05.2020 17:00	0,046	1,575
18.05.2020 18:00	0,218	0,43
18.05.2020 19:00	0,386	0,086
18.05.2020 20:00	0,444	0,074
18.05.2020 21:00	0,929	0,001
18.05.2020 22:00	6,41	0
18.05.2020 23:00	1,28	0
18.05.2020 00:00	2,486	0
19.05.2020 01:00	0,406	0
19.05.2020 02:00	0,319	0
19.05.2020 03:00	0,283	0
19.05.2020 04:00	0,323	0
19.05.2020 05:00	0,365	0
19.05.2020 06:00	0,28	0,008
19.05.2020 07:00	0,032	0,461
19.05.2020 08:00	0,561	1,351
19.05.2020 09:00	0,533	2,674
19.05.2020 10:00	0,421	4,082
19.05.2020 11:00	0,383	4,825
19.05.2020 12:00	0,001	5,131
19.05.2020 13:00	0,082	4,717
19.05.2020 14:00	0	5,215
19.05.2020 15:00	0,08	3,284
19.05.2020 16:00	0,776	1,81
19.05.2020 17:00	0,244	0,941
19.05.2020 18:00	2,899	0,083
19.05.2020 19:00	1,858	0,013
19.05.2020 20:00	0,514	0
19.05.2020 21:00	0,473	0
19.05.2020 22:00	0,552	0
19.05.2020 23:00	0,456	0
19.05.2020 00:00	0,503	0
20.05.2020 01:00	0,529	0
20.05.2020 02:00	0,375	0
20.05.2020 03:00	0,351	0
20.05.2020 04:00	0,504	0
20.05.2020 05:00	0,358	0
20.05.2020 06:00	0,273	0,014
20.05.2020 07:00	0,007	0,608
20.05.2020 08:00	0	1,615
20.05.2020 09:00	0,229	2,245
20.05.2020 10:00	0,254	3,868
20.05.2020 11:00	0,007	4,302
20.05.2020 12:00	0,779	2,082
20.05.2020 13:00	2,085	3,659
20.05.2020 14:00	0,108	5,154
20.05.2020 15:00	0,021	4,593
20.05.2020 16:00	0,648	2,685
20.05.2020 17:00	0,44	1,261
20.05.2020 18:00	0,568	0,365
20.05.2020 19:00	0,191	0,085
20.05.2020 20:00	0,276	0,014
20.05.2020 21:00	0,674	0
20.05.2020 22:00	0,526	0
20.05.2020 23:00	2,702	0
20.05.2020 00:00	8,236	0
21.05.2020 01:00	0,578	0
21.05.2020 02:00	0,377	0
21.05.2020 03:00	0,45	0
21.05.2020 04:00	0,378	0
21.05.2020 05:00	0,347	0
21.05.2020 06:00	0,225	0,034
21.05.2020 07:00	0,027	0,488
21.05.2020 08:00	0,001	0,914
21.05.2020 09:00	0,358	1,924
21.05.2020 10:00	0,214	3,478
21.05.2020 11:00	2,741	3,218
21.05.2020 12:00	0,002	5,37
21.05.2020 13:00	0,006	5,873
21.05.2020 14:00	0,342	4,299
21.05.2020 15:00	1,496	3,928
21.05.2020 16:00	0,121	3,35
21.05.2020 17:00	0,004	1,759
21.05.2020 18:00	0,147	0,309
21.05.2020 19:00	0,779	0,005
21.05.2020 20:00	0,318	0
21.05.2020 21:00	0,589	0
21.05.2020 22:00	1,123	0
21.05.2020 23:00	4,061	0
21.05.2020 00:00	1,957	0
22.05.2020 01:00	0,388	0
22.05.2020 02:00	0,317	0
22.05.2020 03:00	0,363	0
22.05.2020 04:00	0,344	0
22.05.2020 05:00	0,377	0
22.05.2020 06:00	0,203	0,04
22.05.2020 07:00	0,009	0,82
22.05.2020 08:00	0,856	1,263
22.05.2020 09:00	1,407	2,23
22.05.2020 10:00	0,535	3,779
22.05.2020 11:00	0,125	4,728
22.05.2020 12:00	0,232	4,298
22.05.2020 13:00	0,091	4,122
22.05.2020 14:00	0,696	4,565
22.05.2020 15:00	3,223	2,775
22.05.2020 16:00	1,082	2,16
22.05.2020 17:00	0,558	1,046
22.05.2020 18:00	0,844	0,706
22.05.2020 19:00	0,688	0,2
22.05.2020 20:00	1,794	0,022
22.05.2020 21:00	2,725	0
22.05.2020 22:00	2,111	0
22.05.2020 23:00	1,597	0
22.05.2020 00:00	1,424	0
23.05.2020 01:00	1,266	0
23.05.2020 02:00	0,525	0
23.05.2020 03:00	0,861	0
23.05.2020 04:00	1,131	0
23.05.2020 05:00	0,364	0
23.05.2020 06:00	0,209	0,029
23.05.2020 07:00	0,081	0,175
23.05.2020 08:00	0,01	0,459
23.05.2020 09:00	0	1,079
23.05.2020 10:00	2,836	1,362
23.05.2020 11:00	0,671	1,746
23.05.2020 12:00	0,372	1,475
23.05.2020 13:00	0,546	0,93
23.05.2020 14:00	0,839	0,373
23.05.2020 15:00	2,054	0,72
23.05.2020 16:00	0,562	0,163
23.05.2020 17:00	1,276	0,023
23.05.2020 18:00	1,414	0,035
23.05.2020 19:00	2,037	0,014
23.05.2020 20:00	1,966	0
23.05.2020 21:00	2,107	0
23.05.2020 22:00	2,475	0
23.05.2020 23:00	5,798	0
23.05.2020 00:00	3,785	0
24.05.2020 01:00	0,73	0
24.05.2020 02:00	0,39	0
24.05.2020 03:00	0,376	0
24.05.2020 04:00	0,403	0
24.05.2020 05:00	0,336	0
24.05.2020 06:00	0,367	0
24.05.2020 07:00	0,129	0,108
24.05.2020 08:00	0	0,857
24.05.2020 09:00	1,016	2,719
24.05.2020 10:00	0,888	1,661
24.05.2020 11:00	6,131	0,832
24.05.2020 12:00	1,214	2,333
24.05.2020 13:00	0,508	2,691
24.05.2020 14:00	0,358	3,445
24.05.2020 15:00	0,026	2,747
24.05.2020 16:00	0,963	0,873
24.05.2020 17:00	4,47	0,768
24.05.2020 18:00	0,279	0,505
24.05.2020 19:00	1,597	0,007
24.05.2020 20:00	0,73	0,025
24.05.2020 21:00	1,008	0
24.05.2020 22:00	1,415	0
24.05.2020 23:00	1,898	0
24.05.2020 00:00	1,619	0
25.05.2020 01:00	0,955	0
25.05.2020 02:00	0,38	0
25.05.2020 03:00	0,424	0
25.05.2020 04:00	0,381	0
25.05.2020 05:00	0,343	0
25.05.2020 06:00	0,242	0,006
25.05.2020 07:00	0,172	0,044
25.05.2020 08:00	0,122	0,104
25.05.2020 09:00	4,682	0,045
25.05.2020 10:00	0,962	0,064
25.05.2020 11:00	2,044	0,195
25.05.2020 12:00	2,3	0,914
25.05.2020 13:00	1,94	0,984
25.05.2020 14:00	2,133	0,726
25.05.2020 15:00	0,263	0,725
25.05.2020 16:00	0,377	0,849
25.05.2020 17:00	0,429	0,461
25.05.2020 18:00	0,488	0,482
25.05.2020 19:00	1,1	0,161
25.05.2020 20:00	0,667	0,027
25.05.2020 21:00	1,98	0
25.05.2020 22:00	4,284	0
25.05.2020 23:00	4,415	0
25.05.2020 00:00	2,477	0
26.05.2020 01:00	1,175	0
26.05.2020 02:00	0,401	0
26.05.2020 03:00	0,422	0
26.05.2020 04:00	0,281	0
26.05.2020 05:00	0,269	0
26.05.2020 06:00	0,29	0
26.05.2020 07:00	0,23	0,02
26.05.2020 08:00	0,974	0,121
26.05.2020 09:00	0,051	0,571
26.05.2020 10:00	1,305	0,753
26.05.2020 11:00	0,653	1,17
26.05.2020 12:00	4,395	1,077
26.05.2020 13:00	1,489	1,654
26.05.2020 14:00	0,493	3,45
26.05.2020 15:00	0,911	2,709
26.05.2020 16:00	0,242	2,619
26.05.2020 17:00	0,251	0,996
26.05.2020 18:00	0,707	0,48
26.05.2020 19:00	0,842	0,142
26.05.2020 20:00	0,788	0,003
26.05.2020 21:00	1,036	0
26.05.2020 22:00	1,319	0
26.05.2020 23:00	1,44	0
26.05.2020 00:00	1,282	0
27.05.2020 01:00	1,083	0
27.05.2020 02:00	1,474	0
27.05.2020 03:00	0,69	0
27.05.2020 04:00	0,798	0
27.05.2020 05:00	0,451	0
27.05.2020 06:00	0,228	0,031
27.05.2020 07:00	0,008	0,493
27.05.2020 08:00	0	1,696
27.05.2020 09:00	3,542	2,254
27.05.2020 10:00	1,124	3,41
27.05.2020 11:00	2,179	3,625
27.05.2020 12:00	0,04	3,704
27.05.2020 13:00	0,804	2,909
27.05.2020 14:00	1,616	2,487
27.05.2020 15:00	1,659	2,379
27.05.2020 16:00	0,381	1,338
27.05.2020 17:00	0,884	0,562
27.05.2020 18:00	0,682	0,133
27.05.2020 19:00	0,621	0,005
27.05.2020 20:00	1,096	0
27.05.2020 21:00	0,894	0
27.05.2020 22:00	0,803	0
27.05.2020 23:00	1,163	0
27.05.2020 00:00	1,124	0
28.05.2020 01:00	1,397	0
28.05.2020 02:00	0,794	0
28.05.2020 03:00	1,052	0
28.05.2020 04:00	1,224	0
28.05.2020 05:00	0,421	0
28.05.2020 06:00	0,248	0,072
28.05.2020 07:00	0,354	0,525
28.05.2020 08:00	0,377	1,471
28.05.2020 09:00	0,081	2,875
28.05.2020 10:00	0,04	2,575
28.05.2020 11:00	1,164	2,247
28.05.2020 12:00	2,967	1,256
28.05.2020 13:00	0,448	0,637
28.05.2020 14:00	0,931	0,527
28.05.2020 15:00	0,78	0,38
28.05.2020 16:00	1,506	0,548
28.05.2020 17:00	1,012	0,381
28.05.2020 18:00	0,408	0,161
28.05.2020 19:00	0,166	0,166
28.05.2020 20:00	0,623	0,023
28.05.2020 21:00	0,779	0,004
28.05.2020 22:00	1,11	0
28.05.2020 23:00	0,984	0,001
28.05.2020 00:00	0,996	0
29.05.2020 01:00	0,793	0
29.05.2020 02:00	0,949	0
29.05.2020 03:00	1,086	0
29.05.2020 04:00	0,42	0
29.05.2020 05:00	0,281	0
29.05.2020 06:00	0,18	0,036
29.05.2020 07:00	0,02	0,449
29.05.2020 08:00	0	1,289
29.05.2020 09:00	0,766	1,165
29.05.2020 10:00	1,578	0,736
29.05.2020 11:00	0,031	1,359
29.05.2020 12:00	2,691	2,211
29.05.2020 13:00	0,045	3,508
29.05.2020 14:00	0,638	2,802
29.05.2020 15:00	1,489	1,461
29.05.2020 16:00	0,292	1,742
29.05.2020 17:00	0,924	0,381
29.05.2020 18:00	0,635	0,497
29.05.2020 19:00	0,848	0,078
29.05.2020 20:00	0,838	0,005
29.05.2020 21:00	1,504	0
29.05.2020 22:00	1,126	0
29.05.2020 23:00	1,08	0
29.05.2020 00:00	1,308	0
30.05.2020 01:00	1,375	0
30.05.2020 02:00	0,407	0
30.05.2020 03:00	0,969	0
30.05.2020 04:00	0,248	0
30.05.2020 05:00	0,279	0
30.05.2020 06:00	0,155	0,095
30.05.2020 07:00	0	0,646
30.05.2020 08:00	0,001	0,372
30.05.2020 09:00	0,165	0,88
30.05.2020 10:00	5,944	0,84
30.05.2020 11:00	0,077	3,047
30.05.2020 12:00	0,281	2,99
30.05.2020 13:00	0,153	0,877
30.05.2020 14:00	1,875	1,369
30.05.2020 15:00	6,023	0,078
30.05.2020 16:00	0,675	0,315
30.05.2020 17:00	0,105	0,39
30.05.2020 18:00	1,167	0,101
30.05.2020 19:00	0,35	0,056
30.05.2020 20:00	1,096	0
30.05.2020 21:00	2,05	0
30.05.2020 22:00	0,639	0
30.05.2020 23:00	0,969	0
30.05.2020 00:00	1,201	0
31.05.2020 01:00	0,807	0
31.05.2020 02:00	0,309	0
31.05.2020 03:00	0,196	0
31.05.2020 04:00	0,275	0
31.05.2020 05:00	0,461	0
31.05.2020 06:00	0,427	0
31.05.2020 07:00	0,351	0
31.05.2020 08:00	0,601	0
31.05.2020 09:00	0,266	0
31.05.2020 10:00	4,291	0,002
31.05.2020 11:00	3,553	0
31.05.2020 12:00	1,787	0,002
31.05.2020 13:00	1,214	0,034
31.05.2020 14:00	2,206	0,004
31.05.2020 15:00	2,2	0,007
31.05.2020 16:00	0,904	0,016
31.05.2020 17:00	1,827	0,028
31.05.2020 18:00	1,593	0,005
31.05.2020 19:00	1,562	0,004
31.05.2020 20:00	0,762	0
31.05.2020 21:00	0,952	0
31.05.2020 22:00	0,992	0
31.05.2020 23:00	1,036	0
31.05.2020 00:00	1,434	0
